-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    Observed    |           Rel. |    Aki     | Acc. |      Ei           Ek      |        Lower level         |        Upper level         |  gi   gk  |   Type|    TP  |         Line  |
   Wavelength   |           Int. |   (s^-1)   |      |    (cm-1)       (cm-1)    |----------------------------|----------------------------|           |       |   Ref. |         Ref.  |
    Air (nm)    |                |            |      |                           | Conf.         | Term | J   | Conf.         | Term | J   |           |       |        |               |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Wavelength    |  Rel           |    Aki     | Acc  |              Ei - Ek      | L Conf        |L Term| L J | U Conf        |U Term| U J |   gi - gk |Type   |  TP    |   Line        |
       598.908  |         2700h* | 1.56e+08   | B    |  190425.94  -   207118.4  | 3d5.(6S).5d   | 7D   | 5   | 3d5.(6S).5f   | 7F*  | 6   |  11 - 13  |       |    u44 |        L1171  |
       599.4586 |            300 | 7.5e+06    | C+   |  196886.20  -   213563.27 | 3d5.(2I).5s   | 3I   | 6   | 3d5.(2I).5p   | 3I*  | 5   |  13 - 11  |       |    u44 |        L1171  |
       599.5809 |             83 |            |      |  168329.83  -   185003.52 | 3d5.(6S).5p   | 5P*  | 3   | 3d5.(4P).5s   | 5P   | 2   |   7 - 5   |       |        |        L1171  |
       599.9543 |           3200 | 8.66e+07   | B    |  151757.82  -   168421.15 | 3d5.(6S).5s   | 5S   | 2   | 3d5.(6S).5p   | 5P*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       600.0098 |            440 | 4.65e+07   | B    |  196901.46  -   213563.27 | 3d5.(2I).5s   | 3I   | 5   | 3d5.(2I).5p   | 3I*  | 5   |  11 - 11  |       |    u44 |        L1171  |
       600.4636 |             73 | 1.14e+07   | C+   |  189679.21  -   206328.36 | 3d5.(4D).5s   | 3D   | 3   | 3d5.(4D).5p   | 3F*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       600.780  |            83p |            |      |  168421.15  -   185061.51 | 3d5.(6S).5p   | 5P*  | 2   | 3d5.(4P).5s   | 5P   | 1   |   5 - 3   |       |        |        L1171  |
       601.3637 |             81 | 1.05e+07   | C+   |  196881.68  -   213505.93 | 3d5.(2I).5s   | 3I   | 7   | 3d5.(2I).5p   | 3I*  | 6   |  15 - 13  |       |    u44 |        L1171  |
       601.4479 |            290 |            |      |  168329.83  -   184951.76 | 3d5.(6S).5p   | 5P*  | 3   | 3d5.(4P).5s   | 5P   | 3   |   7 - 7   |       |        |        L1171  |
       601.5290 |            910 | 5.59e+07   | B    |  196886.20  -   213505.93 | 3d5.(2I).5s   | 3I   | 6   | 3d5.(2I).5p   | 3I*  | 6   |  13 - 13  |       |    u44 |        L1171  |
       602.078  |           440l | 1.98e+07   | B    |  196901.46  -   213505.93 | 3d5.(2I).5s   | 3I   | 5   | 3d5.(2I).5p   | 3I*  | 6   |  11 - 13  |       |    u44 |        L1171  |
       602.2850 |             15 |            |      |  117950.17  -   134549.01 | 3d5.(b 2G).4s | 1G   | 4   | 3d5.(a 2F).4p | 3G*  | 3   |   9 - 7   |       |        |        L1171  |
       602.887  |           580* |            |      |  168421.15  -   185003.52 | 3d5.(6S).5p   | 5P*  | 2   | 3d5.(4P).5s   | 5P   | 2   |   5 - 5   |       |        |        L1171  |
       602.887  |           580* | 8.24e+07   | B    |  189679.21  -   206261.53 | 3d5.(4D).5s   | 3D   | 3   | 3d5.(4D).5p   | 3F*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       603.1021 |           1300 | 4.65e+07   | B    |  196881.68  -   213458.03 | 3d5.(2I).5s   | 3I   | 7   | 3d5.(2I).5p   | 3I*  | 7   |  15 - 15  |       |    u44 |        L1171  |
       603.259  |          4400* | 8.45e+07   | B    |  151757.82  -   168329.83 | 3d5.(6S).5s   | 5S   | 2   | 3d5.(6S).5p   | 5P*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       603.259  |          4400* | 3.41e+07   | B    |  196886.20  -   213458.03 | 3d5.(2I).5s   | 3I   | 6   | 3d5.(2I).5p   | 3I*  | 7   |  13 - 15  |       |    u44 |        L1171  |
       603.5532 |            160 | 1.05e+07   | C+   |  181772.79  -   198336.81 | 3d5.(4G).5s   | 5G   | 6   | 3d5.(4G).5p   | 5G*  | 5   |  13 - 11  |       |    u44 |        L1171  |
       603.6560 |           3100 | 8.66e+07   | B    |  181772.79  -   198333.92 | 3d5.(4G).5s   | 5G   | 6   | 3d5.(4G).5p   | 5G*  | 6   |  13 - 13  |       |    u44 |        L1171  |
       603.9080 |            120 | 1.3e+07    | C    |  189679.21  -   206233.45 | 3d5.(4D).5s   | 3D   | 3   | 3d5.(4D).5p   | 3D*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       604.2935 |            580 | 7.10e+07   | B    |  189784.65  -   206328.36 | 3d5.(4D).5s   | 3D   | 2   | 3d5.(4D).5p   | 3F*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       604.4166 |            120 | 2.1e+07    | C+   |  189784.65  -   206324.98 | 3d5.(4D).5s   | 3D   | 2   | 3d5.(4D).5p   | 3F*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       604.773  |           420p |            |      |  168421.15  -   184951.76 | 3d5.(6S).5p   | 5P*  | 2   | 3d5.(4P).5s   | 5P   | 3   |   5 - 7   |       |        |        L1171  |
       604.791  |           520p | 1.55e+07   | C+   |  181808.80  -   198338.77 | 3d5.(4G).5s   | 5G   | 5   | 3d5.(4G).5p   | 5G*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       604.8345 |            400 | 5.98e+07   | B    |  189796.14  -   206324.98 | 3d5.(4D).5s   | 3D   | 1   | 3d5.(4D).5p   | 3F*  | 2   |   3 - 5   |       |    u44 |        L1171  |
       604.872  |           1900 | 7.48e+07   | B    |  181808.80  -   198336.81 | 3d5.(4G).5s   | 5G   | 5   | 3d5.(4G).5p   | 5G*  | 5   |  11 - 11  |       |    u44 |        L1171  |
       605.4177 |           1900 | 6.90e+07   | B    |  181825.81  -   198338.77 | 3d5.(4G).5s   | 5G   | 4   | 3d5.(4G).5p   | 5G*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       605.477  |           160* | 1.75e+07   | C+   |  181825.81  -   198337.17 | 3d5.(4G).5s   | 5G   | 4   | 3d5.(4G).5p   | 5G*  | 3   |   9 - 7   |       |    u44 |        L1171  |
       605.477  |           160* | 1.1e+07    | D+   |  189784.65  -   206295.92 | 3d5.(4D).5s   | 3D   | 2   | 3d5.(4D).5p   | 3D*  | 1   |   5 - 3   |       |    u44 |        L1171  |
       605.6356 |            160 | 6.57e+07   | B    |  181830.16  -   198337.17 | 3d5.(4G).5s   | 5G   | 3   | 3d5.(4G).5p   | 5G*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       605.7126 |            740 | 7.25e+07   | B    |  181828.80  -   198333.71 | 3d5.(4G).5s   | 5G   | 2   | 3d5.(4G).5p   | 5G*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       605.7637 |             66 | 1.9e+07    | C+   |  181830.16  -   198333.71 | 3d5.(4G).5s   | 5G   | 3   | 3d5.(4G).5p   | 5G*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       605.8459 |            400 | 5.59e+07   | B    |  189679.21  -   206180.52 | 3d5.(4D).5s   | 3D   | 3   | 3d5.(4D).5p   | 3D*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       605.9013 |            180 | 2.1e+07    | C    |  189796.14  -   206295.92 | 3d5.(4D).5s   | 3D   | 1   | 3d5.(4D).5p   | 3D*  | 1   |   3 - 3   |       |    u44 |        L1171  |
       607.7784 |            410 | 2.2e+07    | C+   |  189784.65  -   206233.45 | 3d5.(4D).5s   | 3D   | 2   | 3d5.(4D).5p   | 3D*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       608.204  |           120* | 1.3e+07    | C    |  189796.14  -   206233.45 | 3d5.(4D).5s   | 3D   | 1   | 3d5.(4D).5p   | 3D*  | 2   |   3 - 5   |       |    u44 |        L1171  |
       608.204  |           120* |            |      |  135097.01  -   151534.30 | 3d5.(4F).4p   | 5G*  | 3   | 3d5.(6S).4d   | 5D   | 3   |   7 - 7   |       |        |        L1171  |
       608.4228 |             24 |            |      |  114325.49  -   130756.91 | 3d5.(b 2G).4s | 3G   | 5   | 3d5.(2I).4p   | 3I*  | 6   |  11 - 13  |       |        |        L1171  |
       609.216  |            140 |            |      |  117950.17  -   134360.41 | 3d5.(b 2G).4s | 1G   | 4   | 3d5.(a 2F).4p | 1G*  | 4   |   9 - 9   |       |        |        L1171  |
       609.7398 |            120 | 6.4e+06    | C    |  189784.65  -   206180.52 | 3d5.(4D).5s   | 3D   | 2   | 3d5.(4D).5p   | 3D*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       611.7468 |            260 | 1.8e+07    | C+   |  184951.76  -   201293.91 | 3d5.(4P).5s   | 5P   | 3   | 3d5.(4P).5p   | 5S*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       614.9993 |           1100 | 6.95e+07   | B    |  184951.76  -   201207.42 | 3d5.(4P).5s   | 5P   | 3   | 3d5.(4P).5p   | 5D*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       615.4359 |            170 | 7.73e+07   | B    |  183456.79  -   199700.93 | 3d5.(4G).5s   | 3G   | 3   | 3d5.(4G).5p   | 3H*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       615.8794 |             71 |            |      |  185061.51  -   201293.91 | 3d5.(4P).5s   | 5P   | 1   | 3d5.(4P).5p   | 5S*  | 2   |   3 - 5   |       |        |        L1171  |
       616.546  |           260p | 5.56e+07   | B    |  184951.76  -   201166.56 | 3d5.(4P).5s   | 5P   | 3   | 3d5.(4P).5p   | 5D*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       616.974  |          1100* | 7.69e+07   | B    |  183457.30  -   199660.99 | 3d5.(4G).5s   | 3G   | 4   | 3d5.(4G).5p   | 3H*  | 5   |   9 - 11  |       |    u44 |        L1171  |
       616.974  |          1100* | 7.86e+07   | B    |  183431.43  -   199635.07 | 3d5.(4G).5s   | 3G   | 5   | 3d5.(4G).5p   | 3H*  | 6   |  11 - 13  |       |    u44 |        L1171  |
       618.1698 |            260 | 7.49e+07   | B    |  183431.43  -   199603.75 | 3d5.(4G).5s   | 3G   | 5   | 3d5.(4G).5p   | 3F*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       618.5259 |           1100 | 1.62e+07   | C+   |  185003.52  -   201166.56 | 3d5.(4P).5s   | 5P   | 2   | 3d5.(4P).5p   | 5D*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       618.6059 |             45 | 1.8e+07    | C+   |  185003.52  -   201164.38 | 3d5.(4P).5s   | 5P   | 2   | 3d5.(4P).5p   | 5D*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       618.6560 |            250 |            |      |                           |               |      |     |               |      |     |           |       |        |        L1171  |
       619.456  |            71p | 7.7e+06    | C    |  183456.79  -   199595.45 | 3d5.(4G).5s   | 3G   | 3   | 3d5.(4G).5p   | 3F*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       619.479  |           560p | 6.90e+07   | B    |  183457.30  -   199595.45 | 3d5.(4G).5s   | 3G   | 4   | 3d5.(4G).5p   | 3F*  | 3   |   9 - 7   |       |    u44 |        L1171  |
       619.5432 |            180 |            |      |                           |               |      |     |               |      |     |           |       |        |        L1171  |
       620.1373 |            390 | 8.00e+07   | B    |  183456.79  -   199577.81 | 3d5.(4G).5s   | 3G   | 3   | 3d5.(4G).5p   | 3F*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       620.304  |           270s | 4.1e+07    | C+   |  185061.51  -   201178.15 | 3d5.(4P).5s   | 5P   | 1   | 3d5.(4P).5p   | 5D*  | 1   |   3 - 3   |       |    u44 |        L1171  |
       620.6089 |             45 | 7.2e+07    | C+   |  185061.51  -   201170.25 | 3d5.(4P).5s   | 5P   | 1   | 3d5.(4P).5p   | 5D*  | 0   |   3 - 1   |       |    u44 |        L1171  |
       620.8371 |            180 | 1.3e+07    | C    |  185061.51  -   201164.38 | 3d5.(4P).5s   | 5P   | 1   | 3d5.(4P).5p   | 5D*  | 2   |   3 - 5   |       |    u44 |        L1171  |
       622.558  |   49hbl(Fe II) |            |      |  189679.21  -   205737.64 | 3d5.(4D).5s   | 3D   | 3   | 3d5.(4D).5p   | 5D*  | 2   |   7 - 5   |       |        |        L1171  |
       622.749  |            49w |            |      |  189679.21  -   205732.53 | 3d5.(4D).5s   | 3D   | 3   | 3d5.(4D).5p   | 5D*  | 3   |   7 - 7   |       |        |        L1171  |
       625.9809 |            120 |            |      |                           |               |      |     |               |      |     |           |       |        |        L1171  |
       627.968  |            27h |            |      |  182418.80  -   198338.77 | 3d5.(4G).4d   | 3F   | 4   | 3d5.(4G).5p   | 5G*  | 4   |   9 - 9   |       |        |        L1171  |
       628.1201 |             26 |            |      |  114340.26  -   130256.42 | 3d5.(b 2G).4s | 3G   | 4   | 3d5.(2I).4p   | 3I*  | 5   |   9 - 11  |       |        |        L1171  |
       628.375  |            50h |            |      |  189784.65  -   205694.18 | 3d5.(4D).5s   | 3D   | 2   | 3d5.(4D).5p   | 5D*  | 1   |   5 - 3   |       |        |        L1171  |
       628.835  |            50h |            |      |  189796.14  -   205694.18 | 3d5.(4D).5s   | 3D   | 1   | 3d5.(4D).5p   | 5D*  | 1   |   3 - 3   |       |        |        L1171  |
       629.450  |           180p |            |      |                           |               |      |     |               |      |     |           |       |        |        L1171  |
       634.519  |            75h | 6.e+05     | D    |  183457.30  -   199212.86 | 3d5.(4G).5s   | 3G   | 4   | 3d5.(4G).5p   | 5F*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       635.7810 |            130 |            |      |                           |               |      |     |               |      |     |           |       |        |        L1171  |
       648.605  |   54hbl(Fe II) | 1.4e+06    | D+   |  189679.21  -   205092.61 | 3d5.(4D).5s   | 3D   | 3   | 3d5.(4D).5p   | 5F*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       654.949  |            34h |            |      |  189679.21  -   204943.37 | 3d5.(4D).5s   | 3D   | 3   | 3d5.(4D).5p   | 5F*  | 2   |   7 - 5   |       |        |        L1171  |
       659.509  |   34hbl(Fe II) |            |      |  189784.65  -   204943.37 | 3d5.(4D).5s   | 3D   | 2   | 3d5.(4D).5p   | 5F*  | 2   |   5 - 5   |       |        |        L1171  |
       661.075  |            35h |            |      |  189784.65  -   204907.28 | 3d5.(4D).5s   | 3D   | 2   | 3d5.(4D).5p   | 5F*  | 1   |   5 - 3   |       |        |        L1171  |
       671.881  |            33h | 1.0e+06    | D+   |  183457.30  -   198336.81 | 3d5.(4G).5s   | 3G   | 4   | 3d5.(4G).5p   | 5G*  | 5   |   9 - 11  |       |    u44 |        L1171  |
       707.831  |              : | 1.15e+00   | B    |   20688.12  -    34811.9  | 3d6           | a 3P | 1   | 3d6           | a 1S | 0   |   3 - 1   | M1    |    u45 |       L13469  |
       708.862  |              : | 2.25e-01   | B    |   21699.79  -    35803.01 | 3d6           | a 3F | 3   | 3d6           | a 1D | 2   |   7 - 5   | M1    |    u45 |       L13469  |
       726.514  |            100 |            |      |  117950.17  -   131710.73 | 3d5.(b 2G).4s | 1G   | 4   | 3d5.(2I).4p   | 1H*  | 5   |   9 - 11  |       |        |        L1171  |
       731.763  |           490h | 7.48e+07   | B    |  193611.46  -   207273.33 | 3d5.(6S).5d   | 5D   | 4   | 3d5.(6S).5f   | 5F*  | 5   |   9 - 11  |       |    u44 |        L1171  |
       731.956  |            83h | 4.01e+07   | B    |  193599.73  -   207258.00 | 3d5.(6S).5d   | 5D   | 1   | 3d5.(6S).5f   | 5F*  | 2   |   3 - 5   |       |    u44 |        L1171  |
       732.014  |          730h* | 6.10e+07   | B    |  193611.12  -   207268.37 | 3d5.(6S).5d   | 5D   | 3   | 3d5.(6S).5f   | 5F*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       732.014  |          730h* | 3.34e+07   | B    |  193595.45  -   207252.6  | 3d5.(6S).5d   | 5D   | 0   | 3d5.(6S).5f   | 5F*  | 1   |   1 - 3   |       |    u44 |        L1171  |
       732.014  |          730h* | 4.40e+07   | B    |  193606.13  -   207263.23 | 3d5.(6S).5d   | 5D   | 2   | 3d5.(6S).5f   | 5F*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       732.014  |          730h* | 1.25e+07   | B    |  193611.46  -   207268.37 | 3d5.(6S).5d   | 5D   | 4   | 3d5.(6S).5f   | 5F*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       732.288  |          130h* | 1.95e+07   | B    |  193611.12  -   207263.23 | 3d5.(6S).5d   | 5D   | 3   | 3d5.(6S).5f   | 5F*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       732.288  |          130h* | 2.88e+07   | B    |  193606.13  -   207258.00 | 3d5.(6S).5d   | 5D   | 2   | 3d5.(6S).5f   | 5F*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       792.12   |          740w* | 8.90e+07   | B    |  207118.4   -   219739.9  | 3d5.(6S).5f   | 7F*  | 6   | 3d5.(6S).6g   | 7G   | 7   |  13 - 15  |       |    u44 |        L1171  |
       792.12   |          740w* | 7.75e+07   | B    |  207118.8   -   219739.9  | 3d5.(6S).5f   | 7F*  | 5   | 3d5.(6S).6g   | 7G   | 6   |  11 - 13  |       |    u44 |        L1171  |
       792.12   |          740w* | 6.73e+07   | B    |  207119.3   -   219739.9  | 3d5.(6S).5f   | 7F*  | 4   | 3d5.(6S).6g   | 7G   | 5   |   9 - 11  |       |    u44 |        L1171  |
       792.12   |          740w* | 5.81e+07   | B    |  207119.8   -   219739.9  | 3d5.(6S).5f   | 7F*  | 3   | 3d5.(6S).6g   | 7G   | 4   |   7 - 9   |       |    u44 |        L1171  |
       792.12   |          740w* | 4.98e+07   | B    |  207120.1   -   219739.9  | 3d5.(6S).5f   | 7F*  | 2   | 3d5.(6S).6g   | 7G   | 3   |   5 - 7   |       |    u44 |        L1171  |
